lat,long,location,count
42.28479807,-71.08685632,(42.28479807 -71.08685632),34
42.28480042,-71.16646803,(42.28480042 -71.16646803),5
42.28480303,-71.09114391,(42.28480303 -71.09114391),9
42.28480409,-71.13242391,(42.28480409 -71.13242391),6
42.2848082,-71.12063061,(42.28480820 -71.12063061),4
42.2848086,-71.05352062,(42.28480860 -71.05352062),27
42.28480876,-71.13473053,(42.28480876 -71.13473053),1
42.28481975,-71.10915494,(42.28481975 -71.10915494),4
42.2848254,-71.13851148,(42.28482540 -71.13851148),26
42.28482577,-71.09137369,(42.28482577 -71.09137369),1255
42.28482736,-71.12559526,(42.28482736 -71.12559526),21
42.28482798,-71.09264392,(42.28482798 -71.09264392),4
42.28483109,-71.15278682,(42.28483109 -71.15278682),2
42.2848323,-71.16922034,(42.28483230 -71.16922034),1
42.28484414,-71.05172882,(42.28484414 -71.05172882),2
42.28484835,-71.15663579,(42.28484835 -71.15663579),26
42.28485289,-71.05955314,(42.28485289 -71.05955314),1
42.28485608,-71.0936575,(42.28485608 -71.09365750),12
42.28485876,-71.06777414,(42.28485876 -71.06777414),1
42.28489183,-71.06322163,(42.28489183 -71.06322163),3
42.28489215,-71.09111291,(42.28489215 -71.09111291),9
42.28489734,-71.05009606,(42.28489734 -71.05009606),10
42.28489957,-71.12712145,(42.28489957 -71.12712145),6
42.28490269,-71.08635242,(42.28490269 -71.08635242),2
42.28490976,-71.0561309,(42.28490976 -71.05613090),7
42.28491,-71.118945,(42.28491000 -71.11894500),4
42.28491345,-71.12749155,(42.28491345 -71.12749155),8
42.28492334,-71.09301964,(42.28492334 -71.09301964),2
42.28492596,-71.07135254,(42.28492596 -71.07135254),99
42.28493613,-71.12657291,(42.28493613 -71.12657291),15
42.28493778,-71.08070413,(42.28493778 -71.08070413),1
42.28494311,-71.12828224,(42.28494311 -71.12828224),6
42.28494535,-71.12054633,(42.28494535 -71.12054633),10
42.28495889,-71.12870282,(42.28495889 -71.12870282),5
42.28496182,-71.15298773,(42.28496182 -71.15298773),3
42.28496725,-71.12009416,(42.28496725 -71.12009416),11
42.28497928,-71.16279004,(42.28497928 -71.16279004),3
42.28498127,-71.09108191,(42.28498127 -71.09108191),4
42.28498169,-71.09281904,(42.28498169 -71.09281904),1
42.28499323,-71.12449367,(42.28499323 -71.12449367),7
42.2849943,-71.08913208,(42.28499430 -71.08913208),3
42.28499947,-71.1213164,(42.28499947 -71.12131640),5
42.28500946,-71.06726105,(42.28500946 -71.06726105),8
42.28501341,-71.15439924,(42.28501341 -71.15439924),1
42.28501445,-71.16814335,(42.28501445 -71.16814335),1
42.28501476,-71.05894276,(42.28501476 -71.05894276),8
42.28501781,-71.09478602,(42.28501781 -71.09478602),23
42.28502033,-71.15228978,(42.28502033 -71.15228978),2
42.28502141,-71.17014532,(42.28502141 -71.17014532),3
42.2850392,-71.13093078,(42.28503920 -71.13093078),43
42.28504972,-71.04503055,(42.28504972 -71.04503055),1
42.28505449,-71.12962801,(42.28505449 -71.12962801),6
42.28505698,-71.08098293,(42.28505698 -71.08098293),1
42.28506432,-71.04943992,(42.28506432 -71.04943992),2
42.28507028,-71.08956409,(42.28507028 -71.08956409),13
42.2850804,-71.09700321,(42.28508040 -71.09700321),45
42.28508809,-71.08789462,(42.28508809 -71.08789462),121
42.28509024,-71.16882543,(42.28509024 -71.16882543),1
42.2850946,-71.05715659,(42.28509460 -71.05715659),2
42.2851007,-71.13517313,(42.28510070 -71.13517313),5
42.2851166,-71.15646173,(42.28511660 -71.15646173),8
42.28512124,-71.05092947,(42.28512124 -71.05092947),5
42.28512354,-71.04405667,(42.28512354 -71.04405667),46
42.28512766,-71.05851063,(42.28512766 -71.05851063),1
42.28513257,-71.17218093,(42.28513257 -71.17218093),15
42.28513497,-71.06673474,(42.28513497 -71.06673474),8
42.28513965,-71.12249907,(42.28513965 -71.12249907),3
42.28514002,-71.14155916,(42.28514002 -71.14155916),4
42.28514626,-71.0899961,(42.28514626 -71.08999610),15
42.28514725,-71.10345131,(42.28514725 -71.10345131),3
42.28515253,-71.15908078,(42.28515253 -71.15908078),4
42.28515394,-71.09102185,(42.28515394 -71.09102185),28
42.28515859,-71.09299006,(42.28515859 -71.09299006),12
42.28516191,-71.04142218,(42.28516191 -71.04142218),5
42.28516313,-71.12610546,(42.28516313 -71.12610546),12
42.28517267,-71.14578548,(42.28517267 -71.14578548),2
42.28517402,-71.05187918,(42.28517402 -71.05187918),2
42.28517508,-71.09288911,(42.28517508 -71.09288911),14
42.28517936,-71.04901349,(42.28517936 -71.04901349),4
42.2851824,-71.15411493,(42.28518240 -71.15411493),4
42.28518261,-71.16185619,(42.28518261 -71.16185619),1
42.28518631,-71.09211276,(42.28518631 -71.09211276),46
42.28518899,-71.13428468,(42.28518899 -71.13428468),2
42.28518955,-71.08636594,(42.28518955 -71.08636594),4
42.28519412,-71.11881058,(42.28519412 -71.11881058),13
42.28519774,-71.0677511,(42.28519774 -71.06775110),46
42.28519882,-71.06608918,(42.28519882 -71.06608918),5
42.28519915,-71.11891253,(42.28519915 -71.11891253),9
42.28520026,-71.04674098,(42.28520026 -71.04674098),7
42.2852032,-71.13195951,(42.28520320 -71.13195951),1
42.28520517,-71.14369114,(42.28520517 -71.14369114),16
42.28520997,-71.08057548,(42.28520997 -71.08057548),15
42.285221,-71.05814357,(42.28522100 -71.05814357),1
42.28522971,-71.12037242,(42.28522971 -71.12037242),8
42.28523455,-71.05509673,(42.28523455 -71.05509673),8
42.28523631,-71.14886058,(42.28523631 -71.14886058),3
42.28523643,-71.09047894,(42.28523643 -71.09047894),10
42.28523727,-71.10971211,(42.28523727 -71.10971211),8
42.28524429,-71.16309167,(42.28524429 -71.16309167),6
42.28524659,-71.08905094,(42.28524659 -71.08905094),41
42.28524726,-71.06341436,(42.28524726 -71.06341436),1
42.28524812,-71.16960552,(42.28524812 -71.16960552),1
42.28525839,-71.06048551,(42.28525839 -71.06048551),8
42.28525846,-71.15526577,(42.28525846 -71.15526577),10
42.28526024,-71.06444063,(42.28526024 -71.06444063),196
42.28526174,-71.09528403,(42.28526174 -71.09528403),2
42.28526506,-71.06939965,(42.28526506 -71.06939965),18
42.285283,-71.043443,(42.28528300 -71.04344300),1
42.28528803,-71.04858394,(42.28528803 -71.04858394),2
42.28528936,-71.07002973,(42.28528936 -71.07002973),8
42.28529234,-71.09121672,(42.28529234 -71.09121672),26
42.285293,-71.093057,(42.28529300 -71.09305700),3
42.28529488,-71.16314822,(42.28529488 -71.16314822),1
42.28530187,-71.06160374,(42.28530187 -71.06160374),4
42.28531082,-71.14805603,(42.28531082 -71.14805603),1
42.28531158,-71.07060801,(42.28531158 -71.07060801),16
42.28532661,-71.09096179,(42.28532661 -71.09096179),6
42.28532711,-71.12881715,(42.28532711 -71.12881715),4
42.28533517,-71.12637814,(42.28533517 -71.12637814),2
42.28534033,-71.07118543,(42.28534033 -71.07118543),20
42.28534744,-71.11047633,(42.28534744 -71.11047633),30
42.28536673,-71.05750386,(42.28536673 -71.05750386),6
42.28536992,-71.17244016,(42.28536992 -71.17244016),116
42.28537376,-71.12928626,(42.28537376 -71.12928626),45
42.28537583,-71.06548119,(42.28537583 -71.06548119),3
42.28538033,-71.13758003,(42.28538033 -71.13758003),3
42.28538167,-71.08546253,(42.28538167 -71.08546253),20
42.28538869,-71.14687068,(42.28538869 -71.14687068),2
42.28539022,-71.0845773,(42.28539022 -71.08457730),59
42.28539261,-71.04817468,(42.28539261 -71.04817468),2
42.28539264,-71.13561573,(42.28539264 -71.13561573),2
42.2853979,-71.1561609,(42.28539790 -71.15616090),9
42.28540482,-71.05354872,(42.28540482 -71.05354872),10
42.28541116,-71.13341372,(42.28541116 -71.13341372),1
42.28541846,-71.08366378,(42.28541846 -71.08366378),74
42.28543105,-71.14268,(42.28543105 -71.14268000),18
42.28543266,-71.05700922,(42.28543266 -71.05700922),1
42.28543849,-71.12022523,(42.28543849 -71.12022523),1
42.28544298,-71.13676974,(42.28544298 -71.13676974),31
42.28544884,-71.11055934,(42.28544884 -71.11055934),26
42.28545883,-71.11802667,(42.28545883 -71.11802667),40
42.28546746,-71.05200738,(42.28546746 -71.05200738),2
42.28547017,-71.05965502,(42.28547017 -71.05965502),7
42.28547182,-71.0804128,(42.28547182 -71.08041280),14
42.28547822,-71.08633803,(42.28547822 -71.08633803),3
42.28548467,-71.13894626,(42.28548467 -71.13894626),14
42.28548568,-71.09090863,(42.28548568 -71.09090863),13
42.285487,-71.118865,(42.28548700 -71.11886500),1
42.28549481,-71.05652633,(42.28549481 -71.05652633),1
42.2854968,-71.04776525,(42.28549680 -71.04776525),4
42.2854972,-71.06257373,(42.28549720 -71.06257373),2
42.28549883,-71.11985774,(42.28549883 -71.11985774),2
42.28549888,-71.0889698,(42.28549888 -71.08896980),2
42.28549943,-71.11920278,(42.28549943 -71.11920278),1
42.28550247,-71.12017426,(42.28550247 -71.12017426),2
42.28550834,-71.16279859,(42.28550834 -71.16279859),2
42.28550856,-71.05499202,(42.28550856 -71.05499202),4
42.2855086,-71.12664921,(42.28550860 -71.12664921),4
42.2855149,-71.04298234,(42.28551490 -71.04298234),14
42.28551979,-71.06687878,(42.28551979 -71.06687878),6
42.28552633,-71.10896506,(42.28552633 -71.10896506),1
42.28553308,-71.09580077,(42.28553308 -71.09580077),23
42.28553329,-71.12161561,(42.28553329 -71.12161561),1
42.28553375,-71.09422962,(42.28553375 -71.09422962),83
42.28554799,-71.07000877,(42.28554799 -71.07000877),1
42.28555413,-71.08245623,(42.28555413 -71.08245623),63
42.28555533,-71.04097642,(42.28555533 -71.04097642),2
42.28555629,-71.06488853,(42.28555629 -71.06488853),10
42.28555729,-71.0911249,(42.28555729 -71.09112490),20
42.28555928,-71.056044,(42.28555928 -71.05604400),1
42.28556163,-71.04580223,(42.28556163 -71.04580223),10
42.28556936,-71.11635614,(42.28556936 -71.11635614),2
42.28557285,-71.06873824,(42.28557285 -71.06873824),3
42.28557399,-71.14846166,(42.28557399 -71.14846166),1
42.28557842,-71.05496381,(42.28557842 -71.05496381),2
42.28557915,-71.06358649,(42.28557915 -71.06358649),1
42.28558116,-71.16810394,(42.28558116 -71.16810394),4
42.28558486,-71.04745009,(42.28558486 -71.04745009),7
42.28558754,-71.12081703,(42.28558754 -71.12081703),21
42.28559794,-71.05550583,(42.28559794 -71.05550583),1
42.2855997,-71.0507379,(42.28559970 -71.05073790),2
42.28560102,-71.09099019,(42.28560102 -71.09099019),1
42.28560167,-71.0931713,(42.28560167 -71.09317130),26
42.28560634,-71.06168833,(42.28560634 -71.06168833),3
42.28561296,-71.09305298,(42.28561296 -71.09305298),14
42.28561741,-71.13759753,(42.28561741 -71.13759753),3
42.28562001,-71.14579972,(42.28562001 -71.14579972),7
42.28564178,-71.15042761,(42.28564178 -71.15042761),3
42.2856436,-71.12524192,(42.28564360 -71.12524192),5
42.28564475,-71.09085548,(42.28564475 -71.09085548),14
42.28564898,-71.15719848,(42.28564898 -71.15719848),1
42.28565795,-71.13978042,(42.28565795 -71.13978042),27
42.285663,-71.15450067,(42.28566300 -71.15450067),3
42.28567251,-71.15584801,(42.28567251 -71.15584801),11
42.28567344,-71.10690578,(42.28567344 -71.10690578),3
42.28567647,-71.08022781,(42.28567647 -71.08022781),18
42.28569042,-71.14173545,(42.28569042 -71.14173545),4
42.28569303,-71.12894451,(42.28569303 -71.12894451),39
42.28569929,-71.10991787,(42.28569929 -71.10991787),6
42.28569953,-71.05877857,(42.28569953 -71.05877857),5
42.28570353,-71.16896283,(42.28570353 -71.16896283),2
42.28570817,-71.11458324,(42.28570817 -71.11458324),23
42.28570896,-71.04162772,(42.28570896 -71.04162772),2
42.28570914,-71.11730039,(42.28570914 -71.11730039),22
42.28570937,-71.171183,(42.28570937 -71.17118300),1
42.28571034,-71.06432169,(42.28571034 -71.06432169),9
42.28571654,-71.14514924,(42.28571654 -71.14514924),3
42.28571806,-71.14868536,(42.28571806 -71.14868536),1
42.28572015,-71.06122142,(42.28572015 -71.06122142),1
42.28572539,-71.17054045,(42.28572539 -71.17054045),1
42.28572665,-71.16617242,(42.28572665 -71.16617242),1
42.28572665,-71.04535339,(42.28572665 -71.04535339),8
42.28572875,-71.1226527,(42.28572875 -71.12265270),5
42.285737,-71.13451861,(42.28573700 -71.13451861),3
42.2857489,-71.12703379,(42.28574890 -71.12703379),12
42.28574986,-71.09215334,(42.28574986 -71.09215334),89
42.28575222,-71.06430857,(42.28575222 -71.06430857),54
42.28575748,-71.16112401,(42.28575748 -71.16112401),2
42.28575792,-71.14082892,(42.28575792 -71.14082892),9
42.28576084,-71.09030349,(42.28576084 -71.09030349),86
42.28576135,-71.07801426,(42.28576135 -71.07801426),43
42.2857651,-71.08763245,(42.28576510 -71.08763245),138
42.28576883,-71.14678737,(42.28576883 -71.14678737),1
42.2857696,-71.12359114,(42.28576960 -71.12359114),2
42.28576982,-71.12766125,(42.28576982 -71.12766125),1
42.28577094,-71.08631097,(42.28577094 -71.08631097),1
42.28579111,-71.04995075,(42.28579111 -71.04995075),5
42.28579817,-71.04664692,(42.28579817 -71.04664692),8
42.28580069,-71.05487321,(42.28580069 -71.05487321),9
42.28580108,-71.08887083,(42.28580108 -71.08887083),5
42.28580528,-71.09631673,(42.28580528 -71.09631673),1
42.28581121,-71.07115483,(42.28581121 -71.07115483),84
42.28582356,-71.09104328,(42.28582356 -71.09104328),19
42.28582421,-71.16375519,(42.28582421 -71.16375519),3
42.285826,-71.12133922,(42.28582600 -71.12133922),2
42.28583164,-71.0640336,(42.28583164 -71.06403360),17
42.28583396,-71.06075452,(42.28583396 -71.06075452),3
42.285846,-71.16770549,(42.28584600 -71.16770549),3
42.28584736,-71.11547974,(42.28584736 -71.11547974),16
42.28584895,-71.06935381,(42.28584895 -71.06935381),21
42.2858521,-71.12626989,(42.28585210 -71.12626989),5
42.28585449,-71.13761496,(42.28585449 -71.13761496),2
42.28585563,-71.16973609,(42.28585563 -71.16973609),3
42.28586212,-71.14890907,(42.28586212 -71.14890907),4
42.28587142,-71.08002425,(42.28587142 -71.08002425),2
42.28587471,-71.04247805,(42.28587471 -71.04247805),11
42.28587944,-71.08975229,(42.28587944 -71.08975229),9
42.28588138,-71.1287404,(42.28588138 -71.12874040),24
42.28588503,-71.13117001,(42.28588503 -71.13117001),23
42.28588737,-71.04072589,(42.28588737 -71.04072589),3
42.28589544,-71.0495264,(42.28589544 -71.04952640),1
42.28589645,-71.05805225,(42.28589645 -71.05805225),2
42.28590237,-71.04292933,(42.28590237 -71.04292933),1
42.285909,-71.093292,(42.28590900 -71.09329200),8
42.28591105,-71.06375862,(42.28591105 -71.06375862),7
42.28591196,-71.10956984,(42.28591196 -71.10956984),20
42.28592563,-71.0678865,(42.28592563 -71.06788650),18
42.28593201,-71.12933705,(42.28593201 -71.12933705),77
42.28593376,-71.046158,(42.28593376 -71.04615800),3
42.28594271,-71.09618534,(42.28594271 -71.09618534),7
42.285945,-71.1187065,(42.28594500 -71.11870650),22
42.285946,-71.1553982,(42.28594600 -71.15539820),24
42.28594839,-71.13224347,(42.28594839 -71.13224347),19
42.28595198,-71.11880274,(42.28595198 -71.11880274),29
42.28595257,-71.14835229,(42.28595257 -71.14835229),2
42.28595523,-71.05629875,(42.28595523 -71.05629875),7
42.28596734,-71.13335785,(42.28596734 -71.13335785),7
42.28597581,-71.12013926,(42.28597581 -71.12013926),13
42.28597673,-71.07991562,(42.28597673 -71.07991562),6
42.2859892,-71.12741837,(42.28598920 -71.12741837),2
42.28599051,-71.12171416,(42.28599051 -71.12171416),1
42.28599315,-71.16518273,(42.28599315 -71.16518273),4
42.28599459,-71.08925761,(42.28599459 -71.08925761),22
42.28599602,-71.06423673,(42.28599602 -71.06423673),7
42.28599962,-71.14735576,(42.28599962 -71.14735576),1
42.28600087,-71.06344648,(42.28600087 -71.06344648),14
42.28601136,-71.14671242,(42.28601136 -71.14671242),2
42.28601526,-71.14649866,(42.28601526 -71.14649866),1
42.28601664,-71.04902973,(42.28601664 -71.04902973),10
42.28602099,-71.0802869,(42.28602099 -71.08028690),21
42.28602182,-71.12330784,(42.28602182 -71.12330784),2
42.28602296,-71.0547826,(42.28602296 -71.05478260),2
42.28602517,-71.14598819,(42.28602517 -71.14598819),4
42.28603014,-71.05356597,(42.28603014 -71.05356597),8
42.286035,-71.04126723,(42.28603500 -71.04126723),14
42.28603534,-71.0472997,(42.28603534 -71.04729970),3
42.28603823,-71.14531486,(42.28603823 -71.14531486),1
42.28604299,-71.04576964,(42.28604299 -71.04576964),5
42.28604366,-71.14503074,(42.28604366 -71.14503074),13
42.28604593,-71.14490947,(42.28604593 -71.14490947),5
42.28604727,-71.0573041,(42.28604727 -71.05730410),11
42.28604757,-71.13762828,(42.28604757 -71.13762828),2
42.28604812,-71.05226143,(42.28604812 -71.05226143),2
42.28605107,-71.08463081,(42.28605107 -71.08463081),1
42.28606015,-71.14406047,(42.28606015 -71.14406047),35
42.28606328,-71.08630488,(42.28606328 -71.08630488),3
42.28606484,-71.07001038,(42.28606484 -71.07001038),1
42.28606732,-71.16737645,(42.28606732 -71.16737645),4
42.28607962,-71.13523444,(42.28607962 -71.13523444),1
42.28608014,-71.09605395,(42.28608014 -71.09605395),3
42.28608881,-71.14255416,(42.28608881 -71.14255416),45
42.28608984,-71.09096166,(42.28608984 -71.09096166),12
42.28610091,-71.08875949,(42.28610091 -71.08875949),11
42.28610123,-71.06188047,(42.28610123 -71.06188047),2
42.28611489,-71.09071443,(42.28611489 -71.09071443),12
42.28611665,-71.14114399,(42.28611665 -71.14114399),28
42.28611951,-71.09573992,(42.28611951 -71.09573992),14
42.28612463,-71.1092218,(42.28612463 -71.10922180),2
42.28613145,-71.14039114,(42.28613145 -71.14039114),10
42.28613783,-71.04853307,(42.28613783 -71.04853307),1
42.28614139,-71.06401039,(42.28614139 -71.06401039),3
42.28614314,-71.13992779,(42.28614314 -71.13992779),10
42.2861444,-71.08966322,(42.28614440 -71.08966322),4
42.28614707,-71.1548788,(42.28614707 -71.15487880),6
42.28614825,-71.12091132,(42.28614825 -71.12091132),14
42.28615463,-71.13946442,(42.28615463 -71.13946442),5
42.28615664,-71.05512453,(42.28615664 -71.05512453),1
42.28615888,-71.09542589,(42.28615888 -71.09542589),1
42.28617099,-71.12972958,(42.28617099 -71.12972958),7
42.28618136,-71.15793524,(42.28618136 -71.15793524),1
42.28618607,-71.13876712,(42.28618607 -71.13876712),10
42.28618815,-71.04350954,(42.28618815 -71.04350954),8
42.28619353,-71.09340836,(42.28619353 -71.09340836),23
42.28619559,-71.12589055,(42.28619559 -71.12589055),1
42.28620101,-71.05148355,(42.28620101 -71.05148355),3
42.28621298,-71.09330084,(42.28621298 -71.09330084),25
42.28621457,-71.0796774,(42.28621457 -71.07967740),19
42.28621569,-71.1277758,(42.28621569 -71.12777580),34
42.28622021,-71.13806998,(42.28622021 -71.13806998),2
42.28622021,-71.08826106,(42.28622021 -71.08826106),5
42.28622643,-71.08378254,(42.28622643 -71.08378254),14
42.2862281,-71.12449801,(42.28622810 -71.12449801),4
42.2862305,-71.13785361,(42.28623050 -71.13785361),4
42.28623637,-71.15232258,(42.28623637 -71.15232258),1
42.28623708,-71.07768279,(42.28623708 -71.07768279),119
42.28624029,-71.06416775,(42.28624029 -71.06416775),24
42.28624079,-71.13763724,(42.28624079 -71.13763724),14
42.2862419,-71.1642296,(42.28624190 -71.16422960),2
42.28624225,-71.10481726,(42.28624225 -71.10481726),14
42.28624462,-71.12304092,(42.28624462 -71.12304092),10
42.28625138,-71.16817619,(42.28625138 -71.16817619),2
42.28625551,-71.06257486,(42.28625551 -71.06257486),12
42.28625875,-71.12833143,(42.28625875 -71.12833143),13
42.28626592,-71.04799999,(42.28626592 -71.04799999),4
42.28627123,-71.13644214,(42.28627123 -71.13644214),33
42.28627434,-71.05468244,(42.28627434 -71.05468244),1
42.28627779,-71.04486215,(42.28627779 -71.04486215),13
42.28628356,-71.07116888,(42.28628356 -71.07116888),2
42.28628864,-71.16704742,(42.28628864 -71.16704742),1
